date,scientist,rep,primary,secondary,secondary_dose,vial,day,hour,status,alive3
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C1,7,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C1,7,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,10,12,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,2,15,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,5,12.5,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,9,17,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,11,9,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,2,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,2,15,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,4,23,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,4,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,5,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,1,6,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,7,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,8,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,2,9,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,10,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,11,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,PBS,P.rett,5,12,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C3,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,3,23,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,5,12.5,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,PBS,NA,C4,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,2,15,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,13,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,2,15,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,14,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,2,15,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,0.1,15,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,2,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,2,20.5,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,4,20,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,7,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,7,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,16,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,7,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,11,9,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,17,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,2,20.5,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,4,20,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,1,18,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,10,12,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,19,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,1,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,9,17,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,20,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,3,23,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,8,9,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,2,21,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,0,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,0,9,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,22,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,1,17,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,2,15,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,6,19.5,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,9,17,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,9,17,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,11,9,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,11,9,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,23,12,14,0,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,24,3,23,1,FALSE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,24,8,2,9,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,24,10,12,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,24,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,24,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,24,12,14,1,TRUE
13-Feb,Abby,SM-P.rett2,s.m 0.1,P.rett,5,24,12,14,0,TRUE
