date,scientist,rep,primary,secondary,secondary_dose,vial,day,status
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,23,4,1
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,23,6,1
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,23,11,1
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,23,12,1
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,23,12,1
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,23,13,0
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,24,11,1
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,24,12,1
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,24,13,0
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,24,13,0
11/1/2020,Abby,Fall 2020 exp 10,S.m,P.rett,5,24,13,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,PBS,0,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,2,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,0.1,3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,1,6,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,8,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,11,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,P.rett,5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,2,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,3,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,PBS,0,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,3,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,5,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,3,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,1,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,19,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,20,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,2,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,3,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,2,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,24,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,P.rett,5,24,7,0
