date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,PBS,0,PBS-PBS Control,C3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,1,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,2,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,0.1,PBS-P.rett 0.1,3,7,0
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,4,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,5,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,1,PBS-P.rett 1,6,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,7,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,8,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,2,PBS-P.rett 2,9,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,10,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,11,2,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,PBS,0,P.rett,5,PBS-P.rett 5,12,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C4,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,2,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,3,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C5,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,PBS,0,S.m-PBS,C6,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,13,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,3,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,14,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,5,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,0.1,S.m-P.rett 0.1,15,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,16,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,17,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,18,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,18,3,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,18,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,1,S.m-P.rett 1.0,18,7,0
